time,tk_gps_data_value,tk_gps_time_value,tk_airquality_iaqindex_value,tk_airquality_temperature_value,tk_airquality_humidity_value,tk_airquality_airpressure_value,tk_soundpressurelevel_spl_value,tk_humidity_humidity_value,tk_analogin_voltage_value,tk_particulatematter_pm1_0_value,tk_particulatematter_pm2_5_value,tk_particulatematter_pm10_0_value,tk_dual0_20ma_solarlight_value,tk_thermocouple_temperature_value,tk_ptc_airtemp_value,atmos_northwind_value,atmos_eastwind_value,atmos_gustwind_value,atmos_airtemperature_value,atmos_xorientation_value,atmos_yorientation_value,atmos_nullvalue_value,accelerometer_orientation_x,accelerometer_orientation_y,accelerometer_orientation_z,accelerometer_gyroscope_x,accelerometer_gyroscope_y,accelerometer_gyroscope_z,accelerometer_linearaccl_x,accelerometer_linearaccl_y,accelerometer_linearaccl_z,accelerometer_magnetometer_x,accelerometer_magnetometer_y,accelerometer_magnetometer_z,accelerometer_accl_x,accelerometer_accl_y,accelerometer_accl_z,accelerometer_gravity_x,accelerometer_gravity_y,accelerometer_gravity_z,empatica_e4_gsr,empatica_e4_hr,empatica_e4_ibi,x,y,z
2024-05-02 13:30:14,60180.0,3208969.0,202.0,1907.0,5328.0,101700.0,760.89898989899,6112.0,393.1287128712871,0.0,0.0,0.0,9560051.1,0.0,1844.58,0.73,-0.115,0.80499995,17.95,7.25,-0.3499999,0.0,221.78,5.33,275.23,0.0750000002644,-0.010599999924400002,-0.013400000222000002,-0.7023999988459999,0.10419999604600001,1.9154000142079999,-36.047200247999996,-28.90659978,-23.660999698,0.20900000183359999,9.781000071800001,2.78239997518,0.91039999958,9.715399933799999,0.8734000009999999,0.25339849999999997,,,-9.169932398,38.706615443,95538.6
2024-05-02 13:30:15,60180.0,3209969.0,202.0,1907.0,5328.0,101700.0,771.56,6112.0,12.712871287128714,0.0,0.0,0.0,9774082.00990099,0.0,1845.118811881188,1.59,-0.68,1.75,18.1,0.75,1.55,0.0,221.08,5.97,275.71,-0.0668000005068,-0.011399998696000002,0.035000000292000004,-0.8591999954444001,-0.43580000618599996,1.5880000091756,-35.742799834,-28.134599773999998,-23.889399842,0.17860000329839998,9.2779999276,2.5630000062,1.02139999128,9.6971998992,0.96200000902,0.25532062499999997,,,-9.169926639,38.706623486,95863.6
2024-05-02 13:30:16,60180.0,3210969.0,202.0,1907.0,5328.0,101700.0,733.929292929293,6112.0,13.049504950495049,0.0,0.0,0.0,10440381.237623762,0.0,1846.02,2.75,-0.049999997,2.77,18.1,7.05,2.7499998,0.0,216.63,7.03,275.43,0.01099999999,0.075399999762,0.0206000001544,-1.09280000644,-0.27860000608,2.2356000141,-34.480600212,-27.580399791999998,-24.915599976,0.10999999964400001,9.400999986199999,3.14859999502,1.2038000016,9.683199845799999,0.9127999982999999,0.258844525,,,-9.169916346,38.706627445,95756.4
2024-05-02 13:30:17,60180.0,3211969.0,201.0,1910.0,5329.0,101699.0,732.54,6112.0,13.01980198019802,0.0,0.0,0.0,10366253.059405942,0.0,1847.2941176470588,2.31,-0.2,2.32,18.0,13.1,7.2,0.0,214.7,7.7,276.17,0.0358000008348,0.0681999999764,-0.0014000002272000006,-1.15499999584,0.08580001254799999,1.801999998594,-34.174200296,-26.129199837999998,-25.072999774,0.17400000022,9.7629999918,2.8807999744,1.3142000048,9.656399996,1.0332000107000001,0.25724274999999996,,,-9.169905903,38.706629285,95741.2
2024-05-02 13:30:18,60180.0,3212969.0,201.0,1910.0,5329.0,101699.0,716.8282828282828,6112.0,12.900990099009901,0.0,0.0,0.0,10231340.04950495,0.0,1847.46,2.24,0.06999999,2.255,17.9,19.65,3.4,0.0,211.07,8.66,276.92,-0.01940000065,0.0651999994096,0.039400000394000004,-1.080599993998,-0.74559998214,1.900399997,-33.937000282,-24.110199786,-26.940799944000002,0.4002000014576,8.8449999726,3.0355999924000003,1.4773999958,9.6163999948,1.16039999944,0.25532065000000004,,,-9.169895271,38.706633656,95955.7
2024-05-02 13:30:19,60180.0,3213969.0,201.0,1910.0,5329.0,101699.0,741.86,6112.0,13.44,0.0,0.0,0.0,10268238.831683168,0.0,1848.0594059405942,2.665,1.46,3.13,17.9,19.599998,3.3500001,0.0,210.74,8.59,276.18,0.029200000218,-0.055200000604,0.0244000003224,-1.0008000040560001,0.021200001800000014,2.140600006442,-33.833000502,-23.548399748,-26.162999778,0.4821999972896,9.636199957799999,3.170400011,1.4676000124000002,9.6322000696,1.03179999202,0.2582038,,,-9.169885781,38.706637786,96121.8
2024-05-02 13:30:20,60180.0,3214969.0,201.0,1908.0,5338.0,101695.0,757.6938775510204,6110.30303030303,12.485148514851485,0.0,0.0,0.0,10191421.16,0.0,1847.67,3.1399999,1.615,3.57,17.55,1.0,5.25,0.0,218.47,6.6,277.33,-0.0361999998904,-0.2602000001884,-0.09619999999600001,-0.585999997258,-0.5393999951840001,1.4936000154800002,-34.371600352,-23.948399675999998,-23.917599766,0.554399999112,9.1170000766,2.721799979,1.1192000009,9.6537999156,1.2334000022,0.2569224,,,-9.169874444,38.706639307,96463.8
2024-05-02 13:30:21,60180.0,3215969.0,201.0,1908.0,5338.0,101695.0,750.3877551020408,6106.6,13.41,0.0,0.0,0.0,10094420.8,0.0,1846.8118811881188,3.135,0.235,3.175,17.25,17.55,-3.25,0.0,235.99,2.79,276.24,-0.0022000005191999982,-0.290999999968,-0.0865999998164,0.029999995804,-0.3268000067,2.081200003466,-35.68839973,-26.251799822,-17.050599832,0.512400001372,9.402200068199999,3.14199999496,0.47599999964,9.730799904000001,1.05259999846,0.2582038,,,-9.169863247,38.706636486,96460.0
2024-05-02 13:30:22,60180.0,3216969.0,201.0,1908.0,5338.0,101695.0,735.5684210526316,6102.577319587629,12.824742268041238,0.0,0.0,0.0,10028917.25,0.0,1846.71875,2.37,1.0,2.57,17.2,1.0,13.2,0.0,248.42,2.76,276.16,0.0824000004444,-0.0013999983448000014,0.0120000000076,0.109599993926,-0.19440000138,1.9522000129400001,-35.201800004,-26.472199902000003,-12.3010000206,0.588799998812,9.5366000224,2.9911999836,0.47400000034,9.7321999938,1.03260000024,0.2569224,,,-9.169851983,38.706631866,96419.6
2024-05-02 13:30:23,60180.0,3217969.0,198.0,1906.0,5341.0,101692.0,704.28,6096.78,13.663366336633663,0.0,0.0,0.0,10072147.03960396,0.0,1845.4752475247524,1.74,0.205,1.755,17.25,19.900002,5.3,0.0,239.61,4.46,273.91,-0.015000000472,0.236199998922,0.0795999995972,-0.09199999434200003,-0.621199998614,2.11680000426,-33.852800224,-25.931999934,-15.806399976,0.640599992506,9.1133999746,2.7722000076,0.7674000008,9.7453999902,0.6595999974,0.255641,,,-9.169841453,38.706626176,96430.0
2024-05-02 13:30:24,60180.0,3218868.0,198.0,1906.0,5341.0,101692.0,713.2727272727273,6090.772277227723,12.821782178217822,0.0,0.0,0.0,9922017.059405942,0.0,1845.6534653465346,1.735,-0.11000001,1.745,17.3,23.2,10.15,0.0,226.59,6.25,274.66,0.049000000678,0.1571999991584,0.043800000203999996,-0.6952000003019999,-0.087800008028,2.4063999937,-31.47219994,-25.606399776,-21.764399878,0.3742000000296,9.6197999686,3.189599993,1.0695999944199999,9.7089999402,0.7790000009400001,0.25532065000000004,,,-9.169829145,38.706619983,96132.4
2024-05-02 13:30:25,60180.0,3219868.0,198.0,1906.0,5341.0,101692.0,685.939393939394,6084.72,13.237623762376238,0.0,0.0,0.0,9910832.11,0.0,1845.4158415841584,1.6,0.305,1.635,17.2,-4.3,-0.9499998,0.0,226.13,5.43,274.71,-0.011599999780400001,-0.1016000007232,-0.032400000256400004,-0.4779999955584,-0.32600000558000003,1.793400003248,-30.150799806,-26.622399834,-22.542799988000002,0.42640000223999996,9.4171999952,2.5755999959199998,0.92639999862,9.7227999888,0.79280000094,0.255000275,,,-9.169815947,38.706611272,95696.1
2024-05-02 13:30:26,60180.0,3220868.0,200.0,1909.0,5318.0,101692.0,679.2020202020202,6080.48,13.534653465346535,0.0,0.0,0.0,9863206.603960397,0.0,1844.881188118812,1.565,1.125,1.9300001,17.1,15.2,0.25,0.0,225.54,5.45,273.8,0.005199999216799998,0.027999998752000002,0.0234000002876,-0.764799993354,-0.5115999877844,2.5088000007,-30.013799936,-26.726999753999998,-22.002599802,0.153399996674,9.2273998938,3.1363999937,0.9321999951,9.7335999876,0.63539999782,0.255641,,,-9.169805,38.706606545,95923.8
2024-05-02 13:30:27,60180.0,3221868.0,200.0,1909.0,5318.0,101692.0,668.01,6076.475247524752,13.089108910891088,0.0,0.0,0.0,7432084.99009901,0.0,1843.90099009901,1.78,1.37,2.25,17.0,8.8,0.8,0.0,226.94,6.69,272.64,0.0627999998904,-0.047999999959600005,-0.026600001017599996,-0.7467999936540001,0.06580000002799999,2.3855999885559998,-31.367999698,-25.464999674,-20.039799888,0.3894000018684,9.785599936,2.82620000362,1.13720000032,9.7211999328,0.43599999996,0.2550003,,,-9.169792455,38.706603167,95964.4
2024-05-02 13:30:28,60180.0,3222868.0,200.0,1909.0,5318.0,101692.0,671.5353535353536,6070.66,13.96,0.0,0.0,0.0,7238235.287128713,0.0,1843.3069306930693,1.145,1.32,1.795,16.849998,26.85,9.1,0.0,230.79,6.04,272.49,-0.0062000008636,-0.058800000158800006,0.017400000473600002,-0.50260000158,-0.535199995658,1.9978000048000002,-31.811599886,-25.351199916,-18.227199794,0.53220000338,9.2168000284,2.39979998944,1.03600000438,9.7351998324,0.4134000013,0.25467995,,,-9.169781402,38.706599788,96048.3
2024-05-02 13:30:29,60180.0,3223868.0,199.0,1909.0,5305.0,101688.0,662.7,6064.653465346535,382.3267326732673,0.0,0.0,0.0,7308256.089108911,0.0,1842.09,0.665,0.71500003,1.02,16.849998,17.45,14.950001,0.0,239.73,4.61,274.17,-0.07619999927240001,-0.180399998596,-0.0385999994536,0.23859999940799997,-0.317000001786,2.85180000544,-32.820800254,-25.386799965999998,-16.59399987,1.0383999956060002,9.3900000166,3.5568000128,0.7896000003,9.7350000966,0.7039999931395999,0.25435955,,,-9.169768555,38.706596063,95962.9
2024-05-02 13:30:30,60180.0,3224868.0,199.0,1909.0,5305.0,101688.0,676.7979797979798,6057.7,13.772277227722773,0.0,0.0,0.0,7045891.623762377,0.0,1840.5742574257426,0.0,1.08,1.1,16.9,0.5,15.4,0.0,246.06,2.57,272.72,0.1005999997944,-0.06799999919960001,-0.0687999995492,0.16300000839200002,-0.31200000618,2.09279999332,-32.48540024,-26.842399726,-14.730399881999999,0.60980000584,9.461199987999999,2.53940001508,0.43660000238,9.7771999728,0.44599999766399995,0.253078125,,,-9.1697558,38.706595519,96239.5
2024-05-02 13:30:31,60180.0,3225868.0,199.0,1909.0,5305.0,101688.0,664.8,6049.792079207921,13.089108910891088,0.0,0.0,0.0,5751363.148514852,0.0,1839.5643564356435,0.9,1.36,1.64,16.9,11.549999,-5.6,0.0,257.49,0.5,270.94,-0.06779999934,-0.2705999997556,-0.022999999802,0.33900000496,-0.54879999824,2.70499999736,-32.083400048,-28.60139992,-9.7754000338,0.4684000061244,9.212200021800001,2.8787999877200003,0.0853999984764,9.7944000996,0.159000001452,0.2550003,,,-9.169745417,38.706596493,96534.4
2024-05-02 13:30:32,60180.0,3226868.0,199.0,1910.0,5290.0,101687.0,642.7373737373738,6041.72,13.188118811881187,0.0,0.0,0.0,6690006.28,0.0,1838.79,1.63,2.32,2.83,16.9,9.5,3.1,0.0,265.18,0.56,273.15,0.0956000008488,-0.0229999999544,-0.022199999197599997,0.49620000181519996,-0.007600005260000031,2.52859999614,-31.303600128,-28.827199902000004,-6.8872001346000005,0.59719999477,9.7808000728,3.0616000054,0.09659999942360001,9.783200091600001,0.52640000018,0.25275777499999996,,,-9.16973222,38.706596891,96624.9
2024-05-02 13:30:33,60180.0,3227868.0,199.0,1910.0,5290.0,101687.0,659.8297872340426,6035.5684210526315,13.053191489361701,0.0,0.0,0.0,8015841.631578947,0.0,1838.3936170212767,1.37,1.07,1.7750001,16.9,24.3,11.55,0.0,264.97,1.3,273.69,-0.03720000051,0.08400000115999999,0.045000000193199996,0.3273999995416,-0.806600003872,1.84320000766,-30.936799941999997,-29.300399646000002,-6.1268000422,0.566599999554,8.9653999404,2.47939999372,0.226599997572,9.7756000896,0.6263999971199999,0.25467992500000003,,,-9.169718756,38.706598849,96662.3
2024-05-02 13:30:34,60180.0,3228868.0,199.0,1910.0,5290.0,101687.0,661.7979797979798,6031.36,13.138613861386139,0.0,0.0,0.0,5841457.871287129,0.0,1836.7722772277227,1.4649999,1.08,1.855,16.9,16.2,1.05,0.0,266.09,0.17,269.74,0.124399999834,-0.04859999991200001,-0.0170000002072,0.40099999996999997,-0.004999998586000012,2.3098000084956,-30.318600118,-30.350800021999998,-4.14100005,0.468000001866,9.7695999512,2.240600002814,0.028000000303999996,9.7950001134,-0.059599998779999996,0.25307815,,,-9.169705847,38.706600807,96746.2
2024-05-02 13:30:35,60180.0,3229868.0,199.0,1907.0,5283.0,101681.0,652.8469387755102,6027.367346938776,14.070707070707071,0.0,0.0,0.0,5205580.948979592,0.0,1835.4545454545455,1.235,3.13,3.425,16.849998,-10.650001,3.3999999,0.0,269.99,1.18,271.79,-0.1245999996832,-0.10940000064399999,0.006000000461599997,0.668399995708,-0.030000005600000035,2.55979999758,-30.830999656,-30.314999853999996,-2.95420000608,0.8716000031260001,9.7479999636,2.86139999502,0.20159999832040001,9.7808001324,0.301199998938,0.253718875,,,-9.169695628,38.706603368,96864.5
2024-05-02 13:30:36,60180.0,3230868.0,199.0,1907.0,5283.0,101681.0,646.3030303030303,6025.158415841584,13.138613861386139,0.0,0.0,0.0,5857993.99009901,0.0,1833.8910891089108,0.155,2.355,2.3600001,16.8,-12.85,0.8499999,0.0,271.27,0.63,279.07,-0.0315999995124,-0.0251999992936,-0.0165999999268,0.455200001352,-0.454399996446,1.712599995574,-30.450799868,-30.853799786,-6.146400030600001,0.5728000029924,9.215199947,3.2564000012000003,0.10820000050399999,9.6719999698,1.5433999893800001,0.25243745,,,-9.169686074,38.706607338,97161.4
2024-05-02 13:30:37,60180.0,3231868.0,199.0,1907.0,5283.0,101681.0,656.2755102040817,6021.282828282829,13.575757575757576,0.0,0.0,0.0,5799433.04040404,0.0,1832.090909090909,-0.29500002,1.61,1.77,16.849998,0.100000024,2.6999998,0.0,271.19,1.36,278.1,0.0525999998644,0.001799999624000001,-0.021799999749199998,0.038600001537599994,-0.5260000056859999,1.6674000058260001,-30.216799966,-30.872999994,-5.0850000266,0.277199993608,9.1377999504,3.0206000116,0.23220000016,9.700199872,1.3702000062,0.25307815,,,-9.169676119,38.706612692,97196.3
2024-05-02 13:30:38,60180.0,3232769.0,200.0,1900.0,5297.0,101674.0,660.6138613861386,6019.156862745098,396.13592233009706,0.0,0.0,0.0,6365507.156862745,0.0,1830.4660194174758,0.06,1.75,1.75,16.9,8.7,19.4,0.0,274.91,0.26,275.69,0.09279999725,-0.023199999916,-0.024599999746000002,0.169999998328,-0.37160000064000004,1.151199990568,-29.287799878,-31.30419995,-3.2362000266,0.214600002286,9.38899996,2.1140000042200002,0.043599999837999996,9.7484000016,0.95360000454,0.255000275,,,-9.169667186,38.70661768,97281.5
2024-05-02 13:30:39,60180.0,3233769.0,200.0,1900.0,5297.0,101674.0,664.71875,6016.183673469388,13.448979591836734,0.0,0.0,0.0,5792250.626262627,0.0,1829.939393939394,0.165,0.58000004,0.62,16.9,8.75,-0.95,0.0,276.73,0.26,271.62,-0.0029999987379999995,0.0025999998044000023,0.0363999997468,0.42179999918359995,-0.184599996566,2.190599993868,-28.929399984,-30.918199816,-0.92500000018,0.45880000184799996,9.588200036,2.45279999758,0.046599998831199994,9.7952000796,0.265999998682,0.25371885,,,-9.169655596,38.706621616,97393.9
2024-05-02 13:30:40,60180.0,3234769.0,200.0,1900.0,5297.0,101674.0,659.7083333333334,6014.125,12.989690721649485,0.0,0.0,0.0,7071858.072164948,0.0,1829.1340206185566,-0.295,0.23500001,0.445,17.0,8.85,7.85,0.0,274.57,0.92,271.89,0.019199998601999998,0.052800000203600005,0.018800000198,0.11860000250399999,0.042799992806000026,2.144999991716,-29.699999818000002,-30.750199895999998,-2.4030000223780004,0.275400002538,9.8333999648,2.464400012296,0.1561999994688,9.791599996799999,0.311799997832,0.25467995,,,-9.169643792,38.706623842,97437.2
2024-05-02 13:30:41,60180.0,3235769.0,198.0,1901.0,5295.0,101674.0,645.6224489795918,6011.181818181818,12.646464646464647,0.0,0.0,0.7857142857142857,8517674.326530613,0.0,1829.0,-0.49,-0.64500004,0.875,17.1,-1.9499998,-0.4,0.0,269.09,1.8,271.53,0.027199999258799998,0.004000000374,-0.014199999678800002,-0.06720000750039999,-0.481800007468,1.6853999895156,-30.460399791999997,-30.478599896000002,-5.3938000576,0.24380000500399998,9.2873999902,1.90739999294,0.30899999946,9.788600043,0.250399998508,0.252437425,,,-9.169632733,38.706626004,97667.5
2024-05-02 13:30:42,60180.0,3236769.0,198.0,1901.0,5295.0,101674.0,650.3535353535353,6011.0,13.29,0.0,0.0,1.0,9615744.693069307,0.0,1829.5544554455446,-0.055,-1.265,1.285,17.1,2.5000005,5.6499996,0.0,272.53,1.51,270.68,-0.0481999996232,-0.0862000001272,-0.022199999569999997,0.0854000044004,-0.24160000152000002,2.554000015572,-31.76960008,-30.880400152000004,-3.9018000122000003,0.34480000157760005,9.5833999894,2.7258000073,0.257599999026,9.7936000428,0.1128000008532,0.25532065000000004,,,-9.169620863,38.706628257,97783.2
2024-05-02 13:30:43,60180.0,3237769.0,198.0,1901.0,5295.0,101674.0,656.8484848484849,6011.0,12.811881188118813,0.0,0.0,1.0,9601608.821782177,0.0,1830.118811881188,-0.43,-0.66,0.79,17.1,18.1,-16.3,0.0,277.99,1.28,269.9,0.1053999996724,-0.1124000000068,-0.005199999593600003,0.05600000748800001,0.198799998478,2.35679999458,-30.736399778,-31.590399822,-0.8204000063,0.275199999922,9.9903999868,2.32979998774,0.2159999990816,9.7922000106,-0.024600000298400006,0.254359575,,,-9.16961023,38.706630907,98009.2
2024-05-02 13:30:44,60180.0,3238769.0,198.0,1898.0,5305.0,101681.0,651.16,6011.0,13.267326732673267,0.0,0.0,1.0,9410761.514851484,0.0,1830.0594059405942,0.45499998,-1.06,1.185,17.1,10.8,3.1499999,0.0,269.62,4.14,269.98,0.0054000014764000025,0.2640000003864,0.0776000008756,-0.544600003024,-0.53059999908,1.9227999974680001,-30.893999567999998,-30.021799970000004,-3.9720000168,0.1820000047356,9.2971999694,1.95199999316,0.714799992552,9.7676000016,-0.007400000866400001,0.25307815,,,-9.169598517,38.706633276,98416.6
2024-05-02 13:30:45,60180.0,3239769.0,198.0,1898.0,5305.0,101681.0,666.25,6011.0,12.545454545454545,0.0,0.0,1.0,9455528.673469387,0.0,1830.1515151515152,0.74,-0.69,1.025,17.05,20.5,-1.55,0.0,261.14,4.98,267.58,0.0013999994940000027,0.0746000011664,0.0234000001256,-0.4563999924504,-0.22479999245799998,2.6683999997156,-30.786799794,-29.947199756,-7.6325999356,0.39020000316000003,9.5068000486,2.23279999138,0.85239999544,9.7510002342,-0.41580000095999997,0.25339852500000004,,,-9.169586859,38.706637081,98174.1
2024-05-02 13:30:46,60180.0,3240769.0,198.0,1898.0,5305.0,101681.0,677.5212765957447,6011.0,332.3936170212766,0.0,0.0,1.0,9667027.021052632,0.0,1830.5684210526315,0.64,-0.8,1.03,17.0,13.6,-8.9,0.0,262.59,3.74,267.82,0.06739999988399999,0.052199999294,0.0148000003484,-0.22260000667840005,0.24660000499999998,2.72519999573,-30.121399918,-30.697199936,-7.9817999444,0.42179999942999996,10.0192000304,2.340399993954,0.64519999434,9.7664000316,-0.3718000008192,0.251156025,,,-9.169575646,38.706642198,98230.8
2024-05-02 13:30:47,60180.0,3241769.0,197.0,1897.0,5306.0,101682.0,674.2772277227723,6011.0,82.02912621359224,0.0,0.0,1.0,9820327.098039215,0.0,1830.6990291262136,0.46,-0.605,0.82500005,17.0,13.75,2.9499998,0.0,264.51,2.56,269.17,-0.04940000030839999,-0.133600000218,-0.066400000096,-0.11359999902000001,-0.750600009028,1.870600001834,-29.315199714000002,-30.519999812000002,-8.9297999032,0.32740000271040004,8.9584000386,1.6627999982,0.42859999886,9.7836000432,-0.140199998322,0.25275780000000003,,,-9.169563914,38.706647177,98102.2
2024-05-02 13:30:48,60180.0,3242769.0,197.0,1897.0,5306.0,101682.0,681.2,6011.0,12.9,0.0,0.0,1.0,9893890.11,0.0,1831.08,1.08,-0.4,1.1500001,17.05,13.049999,0.4,0.0,268.55,2.39,268.24,-0.031799998947599994,-0.0924000002408,0.0066000001939999975,-0.15520000114000002,0.07660001342599995,2.705200020474,-29.448999904,-30.827599879999998,-6.461400029599999,0.24799999528399996,9.8459999874,2.3861999909400002,0.41119999992399997,9.780400027199999,-0.30039999991559996,0.25083564999999997,,,-9.169554911,38.706649331,98074.0
2024-05-02 13:30:49,60180.0,3243769.0,197.0,1897.0,5306.0,101682.0,663.9494949494949,6011.0,12.831683168316832,0.0,0.0,1.0,9845321.752475247,0.0,1832.049504950495,0.435,-0.605,0.745,17.05,-4.0,23.900002,0.0,269.87,2.94,267.15,0.10819999933,-0.0456000001604,-0.015399999547999999,-0.301600006818,0.26479999843999996,2.796599995958,-29.977399942,-30.556199923999998,-4.6338000168,0.22059999138599998,10.0466000064,2.3165999919444,0.5002000005,9.767000160599999,-0.497999992058,0.25339852500000004,,,-9.169543366,38.706650975,98240.7
2024-05-02 13:30:50,60180.0,3244769.0,198.0,1900.0,5294.0,101687.0,673.9894736842106,6013.9375,12.670103092783505,0.0,0.0,1.0,9003905.8125,0.0,1832.6288659793815,0.71500003,-0.29500002,0.775,17.1,-3.9500003,6.3999996,0.0,269.54,2.11,266.72,0.0113999996344,0.010399998564000002,0.002599999544399999,-0.42919999870400005,-0.278200007702,2.316400010444,-29.401799892,-30.780399825999996,-4.505400007122001,-0.054400001680000004,9.502200008199999,1.7405999829,0.36019999899399996,9.7738000098,-0.56100000146,0.25275780000000003,,,-9.169533725,38.706651103,98415.3
2024-05-02 13:30:51,60180.0,3245769.0,198.0,1900.0,5294.0,101687.0,665.27,6015.960396039604,13.732673267326733,0.0,0.0,1.0,6247656.851485148,0.0,1833.1782178217823,0.25,-0.5,0.56,17.2,-15.0,-3.1,0.0,276.11,0.34,265.9,-0.018599998178,-0.063200000934,0.007200000252,0.21200000873400002,-0.436200010584,2.59340000208,-29.244999745999998,-31.193599967999997,-2.3900000286,0.2698000044064,9.332199984799999,1.891000000226,0.054599999834000004,9.7710000414,-0.6955999995000001,0.25147635,,,-9.169522171,38.706652362,98556.3
2024-05-02 13:30:52,60180.0,3246669.0,198.0,1900.0,5294.0,101687.0,668.8229166666666,6019.958762886598,13.11,0.0,0.0,1.0,6601123.95959596,0.0,1833.66,0.59,-0.535,0.79499996,17.150002,-14.5,-2.1,0.0,280.5,0.22,264.59,0.024799996660000007,0.0540000009088,0.049799999607599996,0.354199993354,0.342200008468,2.902000026468,-29.686999934,-31.311800276,-0.44899999364,0.38320000273559995,10.0813999502,1.969599984662,0.04360000024400001,9.7503999708,-0.92660000478,0.254039225,,,-9.169510666,38.706652335,98647.1
2024-05-02 13:30:53,60180.0,3247669.0,198.0,1900.0,5283.0,101684.0,664.3366336633663,6025.825242718447,13.792079207920793,0.0,0.0,1.0,5502519.049504951,0.0,1834.4851485148515,0.5,-0.58500004,0.78,17.1,-4.5,-3.2,0.0,275.17,1.57,265.59,0.025799998768,0.122600000398,0.042000000518,0.0628000032964,-0.02920000704600001,2.88540002428,-30.341199774000003,-31.048399789999998,-4.7220000164,0.342199999256,9.7171999722,2.1303999856476,0.26920000178799997,9.7629999918,-0.75539999816,0.25339849999999997,,,-9.169500415,38.706653214,98659.4
2024-05-02 13:30:54,60180.0,3248669.0,198.0,1900.0,5283.0,101684.0,662.44,6032.0,13.34,0.0,0.0,1.0,6322891.970297029,0.0,1833.93,0.225,-0.64,0.685,17.1,-7.1,6.65,0.0,260.83,4.99,265.61,0.0036000005423999994,0.126399999568,-0.0281999996764,-0.757799999658,-0.6254000016104,2.632200008552,-30.951399956,-29.271999682,-10.8953999522,0.09939999481160001,9.101799935399999,1.8795999869644,0.85379999556,9.7293998718,-0.74819999892,0.25660205,,,-9.169491225,38.706654432,98931.3
2024-05-02 13:30:55,60180.0,3249669.0,198.0,1900.0,5283.0,101684.0,668.1919191919192,6036.0,13.4,0.0,0.0,1.0,6731208.24,0.0,1834.26,0.32,-0.36,0.48,17.1,-3.9,-2.5,0.0,256.62,5.42,262.85,0.00019999853000000122,-0.0398000010004,0.0090000003576,-0.9237999957916,0.15160000398,3.34599998474,-30.0087999,-29.561399706000003,-11.5419998764,0.013000000351999996,9.7844000014,2.06380001692,0.9257999997599999,9.6763999,-1.21799999584,0.252117075,,,-9.169485963,38.706653461,99459.1
2024-05-02 13:30:56,60180.0,3250669.0,200.0,1899.0,5292.0,101685.0,675.1818181818181,6042.039603960396,13.603960396039604,0.0,0.0,1.0,7015918.297029703,0.0,1834.990099009901,0.505,0.049999997,0.51,17.2,5.8500004,-16.95,0.0,260.9,4.42,262.11,0.024800003881600002,-0.096599998708,-0.0252000004232,-0.6662000009739999,0.37660001083999994,3.25680000742,-29.722399906,-29.098399639999997,-9.845400108,0.09879999820040002,10.0967999952,1.956599992388,0.7561999915200001,9.6730000318,-1.34200000056,0.25532062499999997,,,-9.169475564,38.706651933,99296.3
2024-05-02 13:30:57,60180.0,3251669.0,200.0,1899.0,5292.0,101685.0,677.2083333333334,6046.041237113402,13.030927835051546,0.0,0.0,1.0,6446395.625,0.0,1835.1030927835052,0.64,0.28,0.69,17.3,31.9,18.7,0.0,264.03,4.91,262.85,0.0318000005652,-0.08219999854599999,0.01680000077,-0.748400000148,-0.223600001454,3.0719999951799997,-30.066399814,-28.509999746,-8.86619995,0.1025999994124,9.4917999852,1.8798000059592,0.8368000000399999,9.6809998898,-1.2244000003800002,0.252117075,,,-9.169461656,38.706649071,99093.6
2024-05-02 13:30:58,60180.0,3252669.0,200.0,1899.0,5292.0,101685.0,666.436170212766,6048.0,13.835051546391753,0.0,0.0,0.8526315789473684,7329018.625,0.0,1835.1340206185566,0.43,0.32,0.54,17.4,13.8,15.3,0.0,266.03,3.98,260.75,-0.012400000047999998,0.063799998538,0.01839999974,-0.6805999927999999,-0.38920000344,3.16780001952,-29.211999792,-29.386599888,-7.0619999962,0.007799999185999998,9.235600034,1.5850000104416,0.68419999518,9.6435999872,-1.568400002,0.254039225,,,-9.16944907,38.706646414,98734.9
2024-05-02 13:30:59,60180.0,3253669.0,200.0,1898.0,5300.0,101691.0,689.7722772277227,6065.663366336634,13.376237623762377,0.0,0.0,0.0,7099649.21,0.0,1835.2871287128712,,,,,,,,270.39,3.76,259.64,0.009199998879600001,-0.033199999698400005,0.0267999992772,0.03160000626600001,0.3714000103,3.76659999068,-29.816200096000003,-29.382599874000004,-5.3800000088,0.6740000089200001,9.9833999654,2.005400007574,0.6373999993399999,9.6124000356,-1.7587999934,0.254039225,,,-9.169437311,38.70664279,98615.5
2024-05-02 13:31:00,60180.0,3254669.0,200.0,1898.0,5300.0,101691.0,712.55,6864.465346534654,13.772277227722773,0.0,0.0,0.4,6778699.237623762,0.0,1835.8217821782177,0.15,0.49,0.51,17.5,36.1,31.0,0.0,273.93,2.4,258.74,0.076799999416,-0.006999999096,-0.003999999621599999,0.04479999820799998,0.4032000154,3.9125999774799998,-30.099399772,-30.91959996,-4.11000002028,0.414199998,10.0011999882,2.0011999977043997,0.4101999983436,9.5921999734,-1.918199993,0.25275780000000003,,,-9.169424433,38.706641231,98567.0
