time,tk_gps_data_value,tk_gps_time_value,tk_airquality_iaqindex_value,tk_airquality_temperature_value,tk_airquality_humidity_value,tk_airquality_airpressure_value,tk_soundpressurelevel_spl_value,tk_humidity_humidity_value,tk_analogin_voltage_value,tk_particulatematter_pm1_0_value,tk_particulatematter_pm2_5_value,tk_particulatematter_pm10_0_value,tk_dual0_20ma_solarlight_value,tk_thermocouple_temperature_value,tk_ptc_airtemp_value,atmos_northwind_value,atmos_eastwind_value,atmos_gustwind_value,atmos_airtemperature_value,atmos_xorientation_value,atmos_yorientation_value,atmos_nullvalue_value,accelerometer_orientation_x,accelerometer_orientation_y,accelerometer_orientation_z,accelerometer_gyroscope_x,accelerometer_gyroscope_y,accelerometer_gyroscope_z,accelerometer_linearaccl_x,accelerometer_linearaccl_y,accelerometer_linearaccl_z,accelerometer_magnetometer_x,accelerometer_magnetometer_y,accelerometer_magnetometer_z,accelerometer_accl_x,accelerometer_accl_y,accelerometer_accl_z,accelerometer_gravity_x,accelerometer_gravity_y,accelerometer_gravity_z,humidity,wind_speed,temp_atmos,temp_tk,temp_tk_ptc,temp_radiant,utci,x,y,z
2024-08-27 16:00:21,60180.0,1552269.0,0.0,3141.0,3327.0,100504.0,673.79,4179.861386138614,10.900990099009901,7.0,10.0,11.0,4829170.01980198,3576.069306930693,3083.6039603960394,1.99,-0.70500004,2.12,29.55,33.05,5.0,0.0,21.87,357.21,287.91,0.031399998144400004,0.007600001099599999,-0.0020000007864000003,0.0540000017684,-0.286800007318,1.182599985772,-30.781399812,-23.267599766,-39.245200356,-0.453200003468,9.004400062,4.1180000201,-0.4778000008,9.3156000708,2.9992000302000004,41.79861386138614,2.1111906,29.55,31.41,30.836039603960394,35.76069306930693,30.0,-9.130432859,38.726182998,155545.9
2024-08-27 16:00:22,60180.0,1553168.0,0.0,3141.0,3327.0,100504.0,667.5204081632653,4183.858585858586,11.08,7.0,10.0,11.0,4903982.545454546,3580.33,3081.4,1.8700001,-1.08,2.18,29.349998,9.299999,3.65,0.0,24.91,356.49,287.67,0.004199999596399999,-0.0526000007792,-0.0644000003144,0.148599997078,-0.3391999972,1.007800000328,-30.162399834,-22.338999796,-39.038200466,-0.46759999576600003,9.043799952,4.0022000345599995,-0.6043999999199999,9.3184000774,2.9610000184,41.83858585858586,2.1594677,29.349998,31.41,30.814,35.8033,29.8,-9.130416416,38.726200327,157466.7
2024-08-27 16:00:23,60180.0,1554168.0,0.0,3135.0,3358.0,100501.0,683.66,4187.882352941177,10.823529411764707,7.0,9.099009900990099,10.099009900990099,5991712.796116505,3579.205882352941,3079.8823529411766,2.13,-0.88,2.3,29.3,3.4,-5.4,0.0,27.58,354.72,288.42,-0.0288000002096,0.0517999999408,0.0325999996028,0.236200007758,-0.5577999961060001,0.9694000098264,-28.250999912,-21.364999998,-39.66940026,-0.70200000629,8.793999938199999,4.094400008,-0.9015999947000001,9.2603999896,3.0758000188,41.87882352941177,2.3046257,29.3,31.35,30.798823529411766,35.79205882352941,29.6,-9.130398648,38.726211936,158612.8
2024-08-27 16:00:24,60180.0,1555168.0,0.0,3135.0,3358.0,100501.0,665.91,4191.940594059406,11.069306930693068,7.17,9.17,10.17,4861864.12,3581.1782178217823,3077.7821782178216,1.74,-1.49,2.32,29.2,19.75,4.4,0.0,25.75,356.01,287.64,0.0593999995432,0.018999999583600005,0.017599999684,0.12999999864200001,-0.39300000164800003,0.926400006434,-27.614799956000002,-22.114799922000003,-39.772800224,-0.5564000042592,8.9190000138,3.8775999810000004,-0.68159999492,9.3147999968,2.948399991,41.91940594059406,2.2907858,29.2,31.35,30.777821782178215,35.811782178217825,29.5,-9.130386828,38.726217957,159162.3
2024-08-27 16:00:25,60180.0,1556168.0,0.0,3135.0,3358.0,100501.0,649.1326530612245,4195.454545454545,10.594059405940595,8.0,10.0,11.0,4855468.56,3581.61,3075.16,1.1899999,-2.145,2.5,29.2,4.0,16.5,0.0,25.03,355.76,286.12,0.017399999625599998,-0.014999999288,-0.0097999993424,0.2552000033776,-0.5039999926400001,0.9142000041584,-26.66119977,-23.391999826000003,-39.823400278,-0.4745999978396,8.885200042000001,3.6171999842000004,-0.72619999768,9.3908000194,2.7040000001999998,41.95454545454545,2.452983,29.2,31.35,30.7516,35.8161,29.3,-9.130375822,38.72622597,159293.5
2024-08-27 16:00:26,60180.0,1557168.0,0.0,3123.0,3349.0,100493.0,670.15,4197.980392156863,11.46078431372549,7.594059405940594,10.0,11.0,4840276.882352941,3581.176470588235,3073.0588235294117,1.09,-1.57,1.91,29.1,35.3,-1.7,0.0,26.63,356.22,287.29,-0.09760000005240001,-0.0225999988448,0.0243999999384,0.327200004038,-0.82999999675,0.8071999995476,-26.792599838,-22.424399842,-39.424400571999996,-0.3202000006836,8.496000045199999,3.7092000144000004,-0.6446000004600001,9.3291999634,2.9028000022,41.979803921568625,1.9112824,29.1,31.23,30.730588235294118,35.811764705882354,29.8,-9.130366167,38.726235457,159685.4
2024-08-27 16:00:27,60180.0,1558168.0,0.0,3123.0,3349.0,100493.0,704.060606060606,4200.0,10.97,7.0,10.0,11.0,4769151.08,3585.04,3071.02,1.9,-0.52,1.9849999,29.1,21.05,13.2,0.0,21.97,357.39,291.42,0.017399999115999997,0.012000000236,0.030400000413599998,0.11140000044639999,-0.690599988296,1.213999986186,-23.569599664000002,-17.726799822,-41.479199828,-0.33539999942800003,8.431599991199999,4.7669999722,-0.4441999972,9.111200009200001,3.5638000354000003,42.0,1.9698731,29.1,31.23,30.7102,35.8504,29.7,-9.130355913,38.726244141,159724.1
2024-08-27 16:00:28,60180.0,1559168.0,0.0,3123.0,3349.0,100493.0,644.96,4202.009900990099,10.794117647058824,7.0,9.356435643564357,11.0,4657597.794117647,3583.392156862745,3068.9117647058824,1.35,-0.15,1.36,29.1,6.1,-8.2,0.0,22.72,356.78,289.46,0.01880000061,0.0155999994648,-0.020800000856400002,0.322800001756,-0.437399992622,1.088999997814,-24.203999904000003,-17.698600004,-41.100599978,-0.272200003216,8.7192000166,4.2785999658,-0.5535999995800001,9.2254000086,3.2499999702,42.02009900990099,1.3583078,29.1,31.23,30.689117647058826,35.83392156862745,30.3,-9.13034834,38.726252443,159445.2
2024-08-27 16:00:29,60180.0,1600168.0,0.0,3118.0,3357.0,100489.0,712.89,4204.029702970297,380.23762376237624,7.0,9.0,11.0,4723856.158415842,3580.59,3067.831683168317,0.88,0.045,0.9,29.1,39.35,-3.8999996,0.0,25.13,357.06,287.19,0.034599999596800005,0.004599999817999999,0.0204000000036,0.408800002704,-0.30059997798,1.1805999905659998,-26.21260002,-18.940999804,-40.200600054,-0.078599993918,9.0608000092,4.1350000065,-0.5005999952,9.3522000114,2.8812000034,42.04029702970297,0.8811498,29.1,31.18,30.67831683168317,35.8059,30.5,-9.130339858,38.726260541,159424.9
2024-08-27 16:00:30,60180.0,1601168.0,0.0,3118.0,3357.0,100489.0,702.3434343434343,4206.049504950495,10.702970297029703,6.12,9.0,10.12,4891573.405940594,3583.764705882353,3066.5247524752476,1.13,-0.31,1.1800001,29.25,-7.55,16.6,0.0,18.83,357.13,283.3,0.0649999990564,0.14460000041,0.0407999998992,0.08020000057999999,-0.393999986614,1.4109999980184,-23.229399878,-20.649199658,-37.326999814000004,-0.43539999788800005,9.0881999734,3.4698000062400003,-0.49219999514,9.5246000474,2.2378000073999997,42.06049504950495,1.1717508,29.25,31.18,30.665247524752477,35.837647058823535,30.5,-9.130331891,38.726270696,159301.9
2024-08-27 16:00:31,60180.0,1602168.0,0.0,3118.0,3357.0,100489.0,659.6565656565657,4209.12,11.137254901960784,6.0,9.0,10.0,4979641.732673267,3582.0495049504952,3065.871287128713,2.17,-1.25,2.5,29.3,30.5,3.8,0.0,5.21,358.99,280.35,0.0362000007636,0.19079999930799998,0.04379999983960001,-0.323199997426,-0.13320000996,1.4090000064980002,-10.423200014999999,-21.216999792000003,-34.650800488,-0.459799999862,9.4997999954,3.1497999955,-0.173399999062,9.639399928,1.748999977,42.0912,2.5042765,29.3,31.18,30.65871287128713,35.820495049504956,29.4,-9.130324589,38.726280119,159130.1
2024-08-27 16:00:32,60180.0,1603068.0,0.0,3117.0,3360.0,100487.0,634.0,4213.138613861386,10.851485148514852,6.0,9.0,10.0,5071032.386138614,3585.35,3064.80198019802,1.47,-0.325,1.52,29.4,7.4999995,4.2,0.0,3.48,358.39,279.83,0.020800000600400003,-0.09560000037,-0.0524000004356,-0.203399999692,-0.479599998386,1.179199992022,-5.8706000132,-21.471800038,-38.218799896,-0.483599996792,9.170800008999999,2.8444000218000003,-0.275199998968,9.6521999748,1.6643999976000001,42.13138613861386,1.5054983,29.4,31.17,30.648019801980197,35.8535,30.4,-9.130317499,38.72628911,159045.5
2024-08-27 16:00:33,60180.0,1604068.0,0.0,3117.0,3360.0,100487.0,617.040404040404,4216.089108910891,11.05940594059406,6.0,9.0,10.0,5191516.712871287,3585.9901960784314,3063.4653465346537,0.86,-0.17,0.88,29.4,18.0,-12.5,0.0,14.35,355.02,278.0,0.060400000334000004,-0.24519999821799998,-0.1190000005476,0.34359998584799994,-0.21120000480999998,1.2533999921156,-8.297999946,-25.353399892000002,-38.699000406,-0.513000013766,9.4493999668,2.6026000002000003,-0.8535999974,9.6618000246,1.3471999993,42.16089108910891,0.87664133,29.4,31.17,30.63465346534654,35.85990196078431,30.8,-9.130296625,38.726294363,162031.0
2024-08-27 16:00:34,60180.0,1605068.0,0.0,3117.0,3360.0,100487.0,609.07,4217.0,10.554455445544555,6.0,9.0,10.0,5323177.66,3583.46,3062.960396039604,0.72,-1.005,1.245,29.45,32.4,-3.6499999,0.0,37.12,351.11,280.13,-0.014999999894,-0.376000000758,-0.1029999997924,1.1466000071259999,-0.26079999617999994,0.9441999927220001,-14.67400003,-26.648599716,-36.660400322,-0.37400000241200004,9.2607999946,2.6444000083600003,-1.5197999926,9.5248000142,1.6998000046000001,42.17,1.2362949,29.45,31.17,30.62960396039604,35.8346,30.6,-9.130291093,38.726305238,161430.5
2024-08-27 16:00:35,60180.0,1606068.0,0.0,3115.0,3360.0,100489.0,621.3030303030303,4217.0,10.841584158415841,6.0,9.0,10.62,5685214.960396039,3585.3168316831684,3062.08,0.155,-0.87,0.89,29.5,20.3,19.650002,0.0,51.75,350.11,280.96,-0.038599999102,0.0982000003256,-0.0012000004856000013,1.482199997044,-0.46479999572799996,0.5629999920140001,-22.12179975,-27.772199866,-31.57759972,-0.153800000994,9.0527999824,2.3674000011304,-1.6857999972,9.4721999348,1.8256000138,42.17,0.88369966,29.5,31.15,30.6208,35.853168316831685,30.9,-9.130292935,38.726316657,160012.7
2024-08-27 16:00:36,60180.0,1607068.0,0.0,3115.0,3360.0,100489.0,611.24,4215.8712871287125,10.772277227722773,6.0,9.0,11.0,6449217.584158416,3585.871287128713,3061.4117647058824,0.56,-0.12,0.57,29.5,17.6,6.5,0.0,39.48,351.9,278.82,0.04299999936,0.030000000239200002,0.025399998642,0.5186000036,-0.14540001360600002,1.067200030474,-17.009599846,-25.859399914,-35.012800534,-0.866600005014,9.407600068399999,2.5349999876,-1.3801999928000002,9.586399954800001,1.4740000056,42.15871287128712,0.57271284,29.5,31.15,30.614117647058823,35.85871287128713,30.9,-9.130290316,38.726327579,159780.7
2024-08-27 16:00:37,60180.0,1608068.0,0.0,3115.0,3360.0,100489.0,631.1313131313132,4213.851485148515,10.362745098039216,6.0,9.0,10.14,7044633.762376238,3586.656862745098,3060.762376237624,0.71999997,-0.43,0.85,29.5,-2.9999995,17.55,0.0,42.45,351.21,278.78,0.008599998599999999,-0.17700000082599998,-0.056600000298,0.617799996866,0.06579999708,1.098599997332,-17.873599914,-26.018199816000003,-34.621600118,-0.860199993122,9.5674000062,2.5278000155,-1.4994000034000001,9.566599998000001,1.4706000036,42.138514851485155,0.8386298,29.5,31.15,30.60762376237624,35.86656862745098,30.9,-9.130286459,38.72634017,159640.1
2024-08-27 16:00:38,60180.0,1609068.0,0.0,3115.0,3356.0,100489.0,645.959595959596,4211.84,11.227722772277227,6.0,8.08,10.0,8360824.386138614,3588.94,3060.168316831683,0.595,-1.115,1.265,29.55,8.9,1.6500001,0.0,56.12,350.25,281.08,0.0390000007516,-0.1843999990256,-0.0328000002184,1.339800005578,0.16079998122199998,0.928200023408,-22.088199706,-26.368999904000002,-31.44160009,-0.35660000252,9.6190000416,2.7959999929,-1.6607999998,9.4759999472,1.8467999944,42.1184,1.2638235,29.55,31.15,30.601683168316832,35.8894,30.7,-9.130282241,38.726351598,159593.2
2024-08-27 16:00:39,60180.0,1610068.0,0.0,3115.0,3356.0,100489.0,634.3265306122449,4211.0,10.444444444444445,6.0,8.0,10.0,8653972.474747475,3588.93,3060.4242424242425,0.59,-1.23,1.37,29.6,11.2,11.3,0.0,61.84,350.35,281.22,0.0258000007972,0.008999999638399996,0.026600000636799997,1.332800008202,0.19919998956399992,0.6568000008956,-24.31679982,-26.859599882,-28.922799880000003,-0.31360000193000004,9.6725999928,2.528399988246,-1.6399999790000002,9.4744000248,1.8702000052,42.11,1.3641847,29.6,31.15,30.604242424242425,35.8893,30.7,-9.130276856,38.726363076,159739.8
2024-08-27 16:00:40,60180.0,1611068.0,0.0,3115.0,3356.0,100489.0,652.2376237623762,4211.0,126.51456310679612,6.0,8.0,9.653465346534654,8822168.106796116,3588.676470588235,3060.3823529411766,0.505,-1.16,1.285,29.7,3.6499996,-2.8000002,0.0,48.29,352.99,280.05,-0.078200000644,0.49060000022760003,0.2174000000696,0.967600008994,-0.08179999346799999,1.137000002652,-21.339399698,-25.195399717999997,-32.806200026,-0.230800002762,9.488000002,2.8246000154596,-1.1960000040999998,9.5692000572,1.686600008,42.11,1.265158,29.7,31.15,30.603823529411766,35.88676470588235,30.9,-9.130271243,38.726373736,160194.5
2024-08-27 16:00:41,60180.0,1612068.0,0.0,3119.0,3367.0,100495.0,652.28,4211.0,251.93069306930693,6.0,8.0,9.0,8971919.772277229,3588.079207920792,3059.871287128713,1.15,-0.1,1.16,29.8,23.5,-22.6,0.0,3.59,1.07,278.51,0.1132000010236,0.5997999977,0.1804000002104,-1.015200002634,-0.4728000097956,0.7572000043139999,-8.05280000842,-27.037999992,-36.222800378,-0.821799996318,9.2077999938,2.184600017606,0.189999998016,9.6825999658,1.42880000486,42.11,1.1543397,29.8,31.19,30.59871287128713,35.88079207920792,31.0,-9.13026393,38.726384716,160883.8
2024-08-27 16:00:42,60180.0,1612969.0,0.0,3119.0,3367.0,100495.0,656.5454545454545,4211.0,10.702970297029703,5.41,8.0,9.0,9035566.16,3591.207920792079,3060.108910891089,1.655,-0.265,1.68,29.849998,23.8,-7.75,0.0,351.39,359.88,274.87,-0.0425999997816,-0.0220000001576,-0.0330000001016,-0.38479999518,-0.430399994148,1.45180000366,3.8850000263999998,-29.197799734,-34.487400058,-0.40420000233400005,9.3564000268,2.2974000011699998,-0.0252000010564,9.761199912,0.8262000029000001,42.11,1.6760817,29.849998,31.19,30.60108910891089,35.91207920792079,30.7,-9.130260635,38.726395443,160948.5
2024-08-27 16:00:43,60180.0,1613969.0,0.0,3119.0,3367.0,100495.0,665.5858585858585,4209.78,10.594059405940595,5.0,8.0,9.0,9098169.356435644,3591.68,3062.069306930693,1.6,-0.77,1.8050001,29.95,19.849998,4.15,0.0,354.01,359.33,277.43,-0.006600000254400001,-0.0220000009924,-0.007800000944399999,-0.231200005054,-0.83439998694,1.633399990158,2.8880000108000004,-27.01799992,-35.12359993,-0.358600003144,8.8543999772,2.9057999866800004,-0.11539999984999999,9.7161999138,1.2594000073,42.0978,1.7756408,29.95,31.19,30.62069306930693,35.916799999999995,30.7,-9.130255988,38.7264065,161108.7
2024-08-27 16:00:44,60180.0,1614969.0,0.0,3119.0,3367.0,100495.0,676.42,4207.772277227723,10.196078431372548,5.0,7.17,8.17,9240819.297029704,3589.764705882353,3062.8118811881186,1.27,-1.12,1.69,30.0,-27.0,-23.9,0.0,355.03,358.58,275.65,0.0271999999852,0.0298000006636,0.019200000183200002,-0.163399989432,-0.090800036494,1.9474000050636,2.8286000258,-26.558799972000003,-34.738200544,-0.43759999862759996,9.558799964999999,2.7298000206540003,-0.242399998436,9.745600014,0.9521999985799999,42.07772277227723,1.6933104,30.0,31.19,30.628118811881187,35.89764705882353,30.8,-9.130256054,38.726418404,160412.1
2024-08-27 16:00:45,60180.0,1615969.0,0.0,3119.0,3367.0,100495.0,687.070707070707,4205.752475247525,10.712871287128714,5.0,7.06,8.0,9333124.306930693,3586.3960396039606,3063.2574257425745,1.37,-1.03,1.7249999,29.95,20.099998,4.5499997,0.0,354.83,359.39,276.02,-0.0438000006376,-0.0287999996912,0.0004000007323999996,-0.05279999758399999,-0.20080000006,1.6536000087740002,1.9829999997999999,-24.571999897999998,-34.200200436,-0.18840000394,9.5514000142,2.6757999748200003,-0.1040000006464,9.7408000572,1.02019999754,42.057524752475246,1.7140012,29.95,31.19,30.632574257425745,35.86396039603961,30.7,-9.130250424,38.726429642,160767.9
2024-08-27 16:00:46,60180.0,1616969.0,0.0,3119.0,3367.0,100495.0,687.51,4203.74,10.198019801980198,5.0,8.0,8.0,9398768.93069307,3589.089108910891,3064.5940594059407,0.995,-0.465,1.105,29.95,24.25,21.3,0.0,353.81,359.46,277.08,0.023600000730400007,0.0605999998192,0.007199999901599999,-0.17340000327799998,-0.26480000341599996,1.6661999969064,2.8202000132799996,-21.519199838,-34.056600662,-0.26339999913999995,9.461799984199999,2.831800008662,-0.09159999986400001,9.724599876600001,1.19820000166,42.0374,1.0982941,29.95,31.19,30.645940594059407,35.89089108910891,31.2,-9.130246306,38.726441896,160721.7
2024-08-27 16:00:47,60180.0,1617969.0,0.0,3148.0,3314.0,100504.0,690.5555555555555,4201.732673267326,10.851485148514852,5.0,8.0,8.32,9343635.900990099,3585.6633663366338,3065.6930693069307,0.76,-0.66,1.01,30.0,17.2,-6.8,0.0,352.37,359.57,277.39,-0.005000000504399999,0.012599999776,-0.0079999993024,-0.15560000295999998,-0.33360000088439995,1.61080000656,3.8986000458000003,-21.069199764,-33.632399902,-0.23140000602160002,9.384200031799999,2.8612000019,-0.07279999970720001,9.718199883,1.24919999658,42.01732673267326,1.0065783,30.0,31.48,30.656930693069306,35.85663366336634,31.2,-9.130241177,38.726454011,160891.5
2024-08-27 16:00:48,60180.0,1618969.0,0.0,3148.0,3314.0,100504.0,703.8888888888889,4201.0,10.247524752475247,4.6,7.6,8.6,9129434.841584159,3584.38,3067.1188118811883,0.445,-0.62,0.83500004,30.0,15.75,11.0,0.0,352.46,358.46,275.99,0.016599998296400003,-0.0045999996616,-0.027400000672,-0.23619999830600003,-0.18819998964599996,1.801200021014,8.783400017,-22.860799654,-33.224599958,-0.502000000406,9.552799967,2.81399998836,-0.262799999108,9.7407999804,1.01019999628,42.01,0.76316774,30.0,31.48,30.671188118811884,35.8438,31.3,-9.130236867,38.726465447,161069.6
2024-08-27 16:00:49,60180.0,1619969.0,0.0,3148.0,3314.0,100504.0,720.3434343434343,4200.35,383.5247524752475,4.56,7.56,8.56,8830387.128712872,3584.4851485148515,3069.6138613861385,0.83,-0.87,1.2,29.9,12.1,-9.4,0.0,353.76,357.97,275.23,0.014199999130000003,-0.0098000005344,-0.0099999995692,0.01380000503200001,-0.272999994344,1.862599984616,6.199600008800001,-24.48220001,-31.293399976,-0.362200002008,9.4704000178,2.7275999957,-0.34859999748,9.7511999508,0.8823999933000001,42.0035,1.2024143,29.9,31.48,30.696138613861386,35.84485148514852,31.1,-9.130233473,38.726476649,161307.1
2024-08-27 16:00:50,60180.0,1620969.0,0.0,3155.0,3304.0,100499.0,709.1,4200.0,17.11764705882353,5.0,8.0,9.0,8758413.128712872,3585.237623762376,3070.831683168317,0.83500004,-0.83000004,1.2,30.0,13.700001,15.05,0.0,353.2,357.47,274.65,0.0156000004192,-0.07279999971720001,-0.022199999890000002,-0.16820000593599999,-0.2180000097504,1.762600010604,6.5928000631999994,-24.832399762,-34.516000142,-0.544200000634,9.4757999414,2.6302000139460002,-0.43459999832,9.7552000812,0.78259999602,42.0,1.1773381,30.0,31.55,30.70831683168317,35.85237623762376,31.2,-9.130231323,38.726487308,161801.6
2024-08-27 16:00:51,60180.0,1621969.0,0.0,3155.0,3304.0,100499.0,714.89898989899,4198.68,10.17,5.0,8.0,9.0,8883598.52,3584.029702970297,3072.138613861386,0.34500003,-0.2,0.39499998,30.2,4.5,-7.5499997,0.0,353.24,357.96,274.77,0.029800001367999998,0.0768000014236,0.019400000356399997,-0.21260000055359998,-0.36139999499599995,1.533600031394,8.517400091199999,-25.633199924,-33.401200028,-0.57779999672,9.4292000014,2.33320000856,-0.34859999774,9.757599906000001,0.80119999942,41.9868,0.39877942,30.2,31.55,30.721386138613862,35.84029702970297,,-9.130228552,38.72649916,162291.4
2024-08-27 16:00:52,60180.0,1622869.0,0.0,3155.0,3304.0,100499.0,731.2727272727273,4196.009900990099,10.705882352941176,5.0,8.0,9.0,9116822.168316832,3583.90099009901,3073.78,0.94,-0.13,0.95,30.4,19.4,18.6,0.0,354.08,358.35,273.84,-0.0728000007436,-0.066400002244,0.012200000643999998,-0.100400001428,-0.19039999472600003,1.5167999751299999,4.159400022348,-27.795799871999996,-30.181399768000002,-0.43519999702440004,9.5563999726,2.05660000212,-0.28200000034399997,9.766199969399999,0.650600000188,41.960099009900986,0.9489468,30.4,31.55,30.737800000000004,35.8390099009901,31.6,-9.13022439,38.726510127,162630.1
2024-08-27 16:00:53,60180.0,1623869.0,0.0,3168.0,3288.0,100499.0,723.3535353535353,4194.3267326732675,10.257425742574258,5.0,8.0,9.0,9074839.762376238,3581.2772277227723,3076.1782178217823,0.92,-0.40499997,1.01,30.6,30.699999,0.4000001,0.0,354.94,357.3,278.62,-0.013400000158000002,-0.015800001538,-0.014799999612000004,0.236200019628,-0.8500000176200001,1.3629999922032,0.127399993824,-24.805399792,-35.16240037,-0.15859999414999998,8.7722000286,2.8333999906244,-0.46319999682,9.6767999272,1.4585999985999998,41.94326732673267,1.005199,30.6,31.68,30.76178217821782,35.81277227722772,31.7,-9.130218729,38.726520588,162474.7
2024-08-27 16:00:54,60180.0,1624869.0,0.0,3168.0,3288.0,100499.0,729.6767676767677,4192.64,11.049504950495049,5.0,8.0,9.0,8901162.752475247,3587.138613861386,3078.138613861386,0.11,-0.425,0.445,30.7,-7.6499996,12.4,0.0,353.67,357.95,277.46,0.0046000006616,0.053599999463999994,0.0323999997536,0.03440000766000002,-0.554600013184,1.7798000042772,0.061799998792,-25.745599796,-35.922800612,-0.32300000216,9.1560000052,3.04400001692,-0.35039999958,9.7109998326,1.2628000002,41.9264,0.43900457,30.7,31.68,30.78138613861386,35.871386138613865,,-9.130214427,38.726531789,162341.5
2024-08-27 16:00:55,60180.0,1625869.0,0.0,3168.0,3288.0,100499.0,727.06,4189.267326732674,10.514851485148515,5.0,8.0,9.0,8942456.89108911,3585.6732673267325,3079.9504950495048,0.38,-0.47,0.6,30.7,15.5,22.0,0.0,354.19,357.36,275.14,0.005599998176399996,-0.1006000001604,-0.061200000681599996,-0.021199999079999986,-0.425399990708,1.90499998218,1.2211999919999998,-27.016999826000003,-35.284400106,-0.4780000005324,9.3198000102,2.776800006578,-0.45240000127999996,9.7468000416,0.8674000038599999,41.892673267326735,0.6044005,30.7,31.68,30.79950495049505,35.856732673267324,31.9,-9.130209434,38.726539061,162339.7
2024-08-27 16:00:56,60180.0,1626869.0,0.0,3179.0,3274.0,100498.0,689.5050505050505,4185.920792079208,10.485148514851485,5.0,8.53,9.53,8836245.84,3587.2178217821784,3082.207920792079,0.45999998,-0.24499999,0.56,30.8,25.75,-2.8000002,0.0,0.4,355.69,275.45,0.005999999410000003,-0.12100000254759999,-0.046200000434,0.2479999904968,-0.300600004774,1.7975999795480002,-1.3452000009,-28.133999832,-35.817000128,-0.49579999746,9.4247999834,2.721399986014,-0.7399999975,9.7249998282,0.9222000011,41.85920792079208,0.5211765,30.8,31.79,30.822079207920794,35.872178217821784,32.0,-9.130207494,38.726548569,161787.5
2024-08-27 16:00:57,60180.0,1627869.0,0.0,3179.0,3274.0,100498.0,678.5612244897959,4182.212121212121,10.2,5.0,9.0,10.0,8716569.06,3582.5454545454545,3084.22,0.25,0.23,0.34,30.8,18.6,2.9,0.0,9.14,353.34,275.41,-0.0070000001164,-0.1566000014164,-0.064599999428,0.6573999958160001,-0.08760000892000001,1.862399985932,-4.3554000362,-28.972799842,-37.069600694,-0.46060000106,9.5649999742,2.7443999861459996,-1.13959999724,9.6849999818,0.90959999548,41.82212121212121,0.33970577,30.8,31.79,30.8422,35.82545454545455,,-9.130196415,38.726558791,161634.8
2024-08-27 16:00:58,60180.0,1628869.0,0.0,3179.0,3274.0,100498.0,664.6039603960396,4177.504854368932,10.757281553398059,5.0,9.762376237623762,10.762376237623762,8481992.80392157,3580.776699029126,3086.6862745098038,0.08,-0.19,0.25,30.849998,-1.3000002,34.6,0.0,27.18,349.81,275.83,0.10960000019560001,-0.20519999814160003,-0.1046000007688,1.5243999981179999,-0.14740000516800003,1.557000000386,-10.546600034999999,-28.145799764,-35.27600003,-0.23979999268599997,9.410999971999999,2.46800000058,-1.7427999995999999,9.583799973600001,0.9642000007,41.775048543689316,0.20615529,30.849998,31.79,30.866862745098036,35.80776699029126,,-9.130190849,38.726569162,162034.2
2024-08-27 16:00:59,60180.0,1629869.0,0.0,3190.0,3256.0,100493.0,665.6868686868687,4171.68,10.82,5.0,10.0,11.0,8398679.118811881,3583.76,3087.88,0.26,-0.555,0.695,30.9,18.05,7.3,0.0,41.02,347.72,274.32,0.010200001727999997,-0.2733999997364,-0.00039999974600000044,1.68740000772,0.09560001358000006,1.1241999969360001,-15.867599966,-28.598599898000003,-29.645999988,-0.39619999096,9.6345999822,1.8431999810459998,-2.082800024,9.546599939,0.7132000030000001,41.716800000000006,0.61288255,30.9,31.9,30.878800000000002,35.8376,32.1,-9.130186928,38.726579576,161700.3
2024-08-27 16:01:00,60180.0,1630869.0,0.0,3190.0,3256.0,100493.0,709.8080808080808,4167.12,10.05940594059406,5.0,10.0,11.0,8254866.722772277,3584.980198019802,3091.207920792079,0.73,0.08,0.74,30.9,-42.3,-45.6,0.0,63.39,346.14,280.04,0.0365999978344,-0.464799999202,-0.148599999948,2.12739998614,0.229999990478,0.285199997126,-23.376799748,-31.309799926,-22.198600146,-0.264600001938,9.6195999338,1.9884000128836001,-2.3525999926,9.3609999854,1.6522000023999999,41.6712,0.73437047,30.9,31.9,30.912079207920794,35.84980198019802,32.1,-9.130192448,38.7265949,160333.4
2024-08-27 16:01:01,60180.0,1631869.0,0.0,3190.0,3256.0,100493.0,666.4,4161.663366336634,10.96078431372549,5.0,10.0,11.0,8334422.950495049,3584.09900990099,3092.0098039215686,3.4899998,-0.485,3.5300002,30.65,5.3,2.15,0.0,90.24,345.01,284.76,-0.0787999997752,-0.35079999947319995,-0.0395999990412,2.54979999718,0.28739997934,-0.5882000072,-27.466199952,-34.829400728,-10.704600035599999,0.00019999985599999825,9.4671999778,1.815599996318,-2.5338000108,9.141399956599999,2.4097999904,41.616633663366336,3.5235384,30.65,31.9,30.920098039215688,35.8409900990099,29.7,-9.13019623,38.72661002,159590.7
